5,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
10,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
15,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
20,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
25,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
30,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
35,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
40,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
45,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
50,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
55,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
60,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
65,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
70,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
75,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
80,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
85,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
90,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
95,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
100,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
105,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
110,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
115,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
120,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
125,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
130,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
135,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
140,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
145,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
150,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
155,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
160,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
165,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
170,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
175,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
180,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
185,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
190,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
195,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
200,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
205,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
210,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
215,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
220,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
225,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
230,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
235,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
240,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
245,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
250,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
255,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
260,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
265,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
270,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
275,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
280,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
285,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
290,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
295,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
300,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
305,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
310,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
315,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
320,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
325,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
330,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
335,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
340,InteractionRoot.C2WInteractionRoot.LMP,value,0.0984
