SX2673305B_1_house,house,air_temperature,81.5938,mass_temperature,83.1713
SX3048196B_1_house,house,air_temperature,81.5551,mass_temperature,81.4276
SX2991911C_1_house,house,air_temperature,75.5221,mass_temperature,76.3604
SX2973158C_1_house,house,air_temperature,77.4062,mass_temperature,76.8399
SX3048208A_1_house,house,air_temperature,78.269,mass_temperature,79.6623
SX3029502A_1_house,house,air_temperature,72.6706,mass_temperature,74.0443
SX3029502A_2_house,house,air_temperature,75.0121,mass_temperature,76.1466
SX3029502A_3_house,house,air_temperature,82.5951,mass_temperature,81.8029
SX3104125B_1_house,house,air_temperature,76.7859,mass_temperature,77.923
SX3104125B_2_house,house,air_temperature,82.3529,mass_temperature,81.9558
SX3160107A_1_house,house,air_temperature,85.7924,mass_temperature,84.3397
SX3160107A_2_house,house,air_temperature,83.216,mass_temperature,83.4432
SX2785516B_1_house,house,air_temperature,79.1517,mass_temperature,80.4851
SX3141400A_1_house,house,air_temperature,72.9293,mass_temperature,74.599
SX2897775C_1_house,house,air_temperature,76.3872,mass_temperature,77.3283
SX2897775C_2_house,house,air_temperature,73.5162,mass_temperature,74.4874
SX3010565C_1_house,house,air_temperature,77.6794,mass_temperature,78.1016
SX2916609C_1_house,house,air_temperature,78.0962,mass_temperature,78.6753
SX2879073C_1_house,house,air_temperature,80.1708,mass_temperature,81.6242
SX3104126C_1_house,house,air_temperature,79.1484,mass_temperature,79.329
SX3029503C_1_house,house,air_temperature,78.2037,mass_temperature,77.591
SX2691950C_1_house,house,air_temperature,76.3207,mass_temperature,77.4128
SX2691950C_2_house,house,air_temperature,84.6208,mass_temperature,83.8886
SX2691951C_1_house,house,air_temperature,74.625,mass_temperature,75.8686
SX2691951C_2_house,house,air_temperature,79.9262,mass_temperature,80.4439
SX2879076C_1_house,house,air_temperature,75.7404,mass_temperature,76.9291
SX2841630C_1_house,house,air_temperature,77.6426,mass_temperature,78.8755
SX2841630C_2_house,house,air_temperature,85.0426,mass_temperature,83.554
SX2841629C_1_house,house,air_temperature,78.4082,mass_temperature,78.6728
SX2841629C_2_house,house,air_temperature,75.7652,mass_temperature,74.6128
SX2785523C_1_house,house,air_temperature,78.9207,mass_temperature,77.5197
SX3216347C_1_house,house,air_temperature,74.6887,mass_temperature,76.0175
SX3141388C_1_house,house,air_temperature,83.9881,mass_temperature,83.3167
SX3066801C_1_house,house,air_temperature,76.4286,mass_temperature,77.4607
SX2879055C_1_house,house,air_temperature,73.8089,mass_temperature,74.5139
SX2973144C_1_house,house,air_temperature,76.0146,mass_temperature,76.5698
SX2973144C_2_house,house,air_temperature,76.1825,mass_temperature,77.311
SX2785518C_1_house,house,air_temperature,74.8776,mass_temperature,76.2968
SX2766717C_1_house,house,air_temperature,78.9311,mass_temperature,80.4645
SX2673309C_1_house,house,air_temperature,83.0864,mass_temperature,83.1239
SX2673309C_2_house,house,air_temperature,79.2997,mass_temperature,78.3876
SX3104113A_1_house,house,air_temperature,74.0965,mass_temperature,75.4236
SX3104113A_2_house,house,air_temperature,82.3336,mass_temperature,83.6365
SX3104121A_1_house,house,air_temperature,78.8538,mass_temperature,77.7498
SX3104121A_2_house,house,air_temperature,82.9632,mass_temperature,83.1124
SX2673310A_1_house,house,air_temperature,84.1309,mass_temperature,83.9262
SX2673310A_2_house,house,air_temperature,83.5781,mass_temperature,83.73
SX2916627A_1_house,house,air_temperature,80.0411,mass_temperature,80.5431
SX2916627A_2_house,house,air_temperature,73.2332,mass_temperature,74.5837
SX2804283A_1_house,house,air_temperature,77.5662,mass_temperature,78.8941
