HouseName,Total_Load_kWh,Forecasted_Load_kWh_ 1,Forecasted_Load_kWh_ 2,Forecasted_Load_kWh_ 3,Forecasted_Load_kWh_ 4,Forecasted_Load_kWh_ 5,Forecasted_Load_kWh_ 6,Forecasted_Load_kWh_ 7,Forecasted_Load_kWh_ 8,Forecasted_Load_kWh_ 9,Forecasted_Load_kWh_10,Forecasted_Load_kWh_11,Forecasted_Load_kWh_12,Forecasted_Load_kWh_13,Forecasted_Load_kWh_14,Forecasted_Load_kWh_15,Forecasted_Load_kWh_16,Forecasted_Load_kWh_17,Forecasted_Load_kWh_18,Forecasted_Load_kWh_19,Forecasted_Load_kWh_20,Forecasted_Load_kWh_21,Forecasted_Load_kWh_22,Forecasted_Load_kWh_23,Forecasted_Load_kWh_24,Temperature_Setpoint_C,Temperature_Offset_C,Lambda_unitless
SX3160107A_1_house,51.2663836370833,4.35660946666667,1.2475142275,1.20708330666667,1.19809896666667,1.2306809,1.288366,1.40620955,1.48560701666667,3.2806360025,2.73705043041667,2.76073975791667,2.12847535,2.80007239041667,3.46746166666667,3.50534259916667,2.87283276666667,3.59663483916667,3.68030173333333,1.065,1.11183333333333,1.251,1.38733333333333,1.25433333333333,0.947166666666667,26.5333333333333,2.70444444444444,0.613953674440933
SX3160107A_2_house,53.5409258079167,1.61012073333333,2.1495406775,1.54704586666667,2.1114663,2.20105513333333,2.3245137,1.3025,1.92576401666667,3.7231360025,3.17773993041667,2.56737591625,3.20865501666667,3.87414158208334,3.24136166666667,3.95975926583333,1.374,1.4795,1.57425,1.6395,1.81475,2.0445,1.955,1.5455,1.18975,25.7722222222222,2.44055555555556,0.377725327039245
SX2785516B_1_house,69.61849667375,1.976,2.18031231083333,1.83299986666667,2.2094663,1.56034756666667,2.0965137,1.53723721666667,2.20446403333333,2.93327561083333,3.13511893041667,3.20089675791667,3.20865501666667,3.24055789041667,3.92962833333334,3.96132326583333,3.96540743333333,3.96430150583334,3.99055173333333,3.95315972333333,2.10063431666667,3.41285916666667,2.843229795,2.9776531,3.2039031,24.45,2.32055555555556,0.83105972716726
SX3141400A_1_house,44.990118055,2.2748794,3.39792691083333,2.73295370666667,2.1114663,2.69813164333333,2.2465137,1.2505,1.3275,4.33649639416667,1.3275,1.3275,1.3275,1.31725,1.298,1.30825,1.348,1.4275,1.53525,1.6135,1.72375,1.9405,2.033,1.7535,1.33275,21.2166666666667,2.13833333333333,0.374124894987399
SX2897775C_1_house,68.8111978929167,4.82152613333333,4.63815433833333,4.52249741333333,4.47633393333333,4.45409034333333,4.49634273333333,4.66121452833333,4.84699324833333,4.95166728583333,5.01575898583333,1.92711894958335,1.3275,1.3275,1.30575,1.298,1.31975,1.371,1.4735,1.56975,1.6365,1.80425,2.0325,1.964,1.5695,22.6277777777778,2.51722222222222,0.748689842781134
SX2897775C_2_house,89.3584964958333,5.01952613333334,4.71015433833333,4.55849741333333,4.47633393333333,4.45409034333333,4.44234273333333,4.55321452833333,4.77499324833333,4.33468589416667,2.57956778333333,3.19767513291667,3.20865501666667,3.24758689041667,3.26711166666667,3.26965924916667,3.28658276666667,3.32563328916667,4.0404688,3.43986285666667,2.23797731666667,3.52735916666667,3.102211795,3.83788153333333,2.46642466666667,21.1166666666667,2.20611111111111,0.977517302076249
SX3010565C_1_house,27.8789341295833,0.639166666666667,0.481833333333333,0.373666666666667,0.334333333333333,0.314666666666667,0.314666666666667,0.314666666666667,0.9102916325,3.41216306083333,2.29455043041667,1.68237591625,2.32365501666667,2.36610139041667,3.04462833333333,2.41650224916667,2.41749943333333,0.432666666666667,0.4425,0.462166666666667,0.5015,0.531,0.550666666666667,0.6195,0.698166666666667,23.0277777777778,2.75777777777778,0.478337400488059
SX2916609C_1_house,45.6698510070833,1.32933333333333,1.09966666666667,0.840833333333334,1.30136733333333,1.80405168833333,1.19081436666667,0.629333333333334,1.82956531583333,3.15277983583333,2.70123993041667,2.75956825791667,2.76615501666667,2.80860139041667,3.48712833333334,3.52350926583333,3.53149076666667,3.53291283916667,0.8765,0.907333333333333,0.969,1.0365,1.08433333333333,1.1795,1.32833333333333,23.9444444444444,1.75666666666667,0.407208865063808
SX2879073C_1_house,59.4076249891667,1.042,2.1571796775,3.93734144,2.71016696666667,3.32092321,2.89454636666667,1.2885,1.3275,4.95166728583333,5.01575898583333,3.83676059958333,1.93329568333333,4.52393177375,3.90012833333334,1.31775,1.367,1.4655,1.56375,1.6325,1.79025,2.0165,1.976,1.6015,1.83717466666667,25.4166666666667,1.96722222222222,0.131415769892387
SX3104126C_1_house,37.90763222625,3.52698873333333,0.993748783333333,0.915083306666667,0.8849323,0.907680233333333,0.8761477,0.341916666666667,0.999273683333333,2.21996511083333,2.29273993041667,1.68237591625,1.71785933333333,2.35907239041667,2.38586166666667,2.40507591583333,2.41749943333333,2.43302228916667,3.77629413333333,1.14861886666667,0.52875,1.1446425,0.61425,0.692166666666667,0.643666666666667,24.3166666666667,2.08222222222222,0.587590510861303
SX3029503C_1_house,49.25150537,3.66948873333333,1.82109601083333,1.2323792,1.276534,1.3809029,2.0235137,0.885,2.0540749825,3.2824465025,2.73705043041667,2.12604741625,2.14419266666667,3.39623285583333,2.82486166666667,2.8889925825,3.64665743333333,3.04405028916667,2.44765066666667,1.2145,1.36833333333333,1.29933333333333,1.01966666666667,0.785833333333333,0.682666666666667,23.0555555555556,2.26222222222222,0.681401768212186
SX2691950C_1_house,70.1738928295833,4.8506554,3.18034479416667,2.27849984,2.1579663,2.07436807666667,2.0965137,1.55534821666667,2.2390749825,3.6319465025,3.80196332208333,3.20206825791667,3.20865501666667,3.89387708208333,4.588395,3.95741626583333,4.6284821,3.97119050583334,4.65562746666667,1.4115,1.52325,1.6055,1.69575,1.9085,2.057,23.2722222222222,2.03055555555556,0.7567708124975
SX2691950C_2_house,43.1549323554167,1.24366666666667,0.939833333333334,0.738666666666667,1.263034,1.2249029,1.78184703333333,0.635833333333333,1.29959735,3.2106360025,2.73523993041667,2.76073975791667,2.12847535,3.45489158208334,3.48712833333334,2.8568355825,3.52299076666667,2.21628043333333,0.889333333333333,0.933,1.0095,1.06633333333333,1.1165,1.25633333333333,1.38333333333333,26.2777777777778,2.36555555555556,0.398407808937072
SX2691951C_1_house,36.2441870358333,1.38533333333333,1.85955411666667,1.52124997333333,1.9074663,1.823996355,1.78184703333333,0.629333333333334,0.634833333333333,4.32350061916667,3.28994048875,2.12604741625,2.12847535,2.18460938333333,0.885,0.885,0.883166666666667,0.865333333333333,0.867166666666667,0.888666666666667,0.931666666666667,1.0085,1.06566666666667,1.11416666666667,1.25366666666667,22.0055555555556,2.17111111111111,0.326679201504181
SX2691951C_2_house,26.4074816579167,0.402083333333333,0.9265142275,0.9262872,0.913367333333333,0.907680233333333,0.8978977,0.387666666666667,0.432166666666667,2.8381360025,2.29455043041667,1.04768357458333,1.04829568333333,2.36610139041667,2.37861166666667,1.73981889916667,1.75192476666667,1.13202921666667,0.491166666666667,0.52325,0.5455,0.601416666666667,0.6775,0.654666666666667,0.523166666666667,24.5944444444444,2.12111111111111,0.162899547945754
SX2879076C_1_house,32.5385,1.036,0.9605,0.944,0.944,1.00775,1.16,1.2945,1.3275,1.3275,1.3275,1.3275,1.3275,1.30625,1.298,1.31925,1.37,1.4715,1.56825,1.6355,1.80075,2.0285,1.967,1.5775,1.21175,22.6111111111111,2.12777777777778,0.360523262791535
SX2841630C_1_house,24.9998509625,0.414916666666667,0.349333333333333,0.322166666666667,3.8470006,3.82475701,3.8200094,0.380666666666667,0.4275,4.06666728583333,0.4425,0.4425,0.4425,0.4425,0.436416666666667,0.432666666666667,0.43875,0.454666666666667,0.4865,0.51975,0.543166666666667,0.59325,0.668166666666667,0.661666666666667,0.541833333333333,23.3555555555556,2.43333333333333,0.058286994439333
SX2841630C_2_house,21.6923333333333,0.8995,0.724,0.657,0.629333333333334,0.629333333333334,0.646833333333333,0.723333333333333,0.829666666666667,0.885,0.885,0.885,0.885,0.885,0.879166666666667,0.865333333333333,0.871166666666667,0.896666666666667,0.947666666666667,1.0205,1.07366666666667,1.14216666666667,1.28566666666667,1.36133333333333,1.185,26.3277777777778,2.63055555555556,0.940232827939353
SX2841629C_1_house,58.22517056125,3.1430634,1.26752645,1.20708330666667,1.79679963333333,1.2434029,1.87784703333333,1.42487621666667,2.08855703333333,2.66727561083333,3.35946332208333,2.75839675791667,2.76615501666667,2.79892022375,3.46746166666667,3.50766626583333,3.55499076666667,3.61530150583333,4.3709604,2.99844619,1.1445,3.1374425,1.95353436166667,1.17966666666667,0.895833333333333,23.9611111111111,1.97222222222222,0.592231067728127
SX2841629C_2_house,49.9005545608333,1.121,2.80787279416667,3.33599957333333,2.71016696666667,2.69600992166667,3.36707903333333,1.2095,1.3275,4.95166728583333,5.01575898583333,1.3275,1.3275,1.3275,1.298,1.298,1.3275,1.3865,1.5045,1.593,1.652,1.8585,2.0945,1.9175,1.4455,22.0666666666667,1.72055555555556,0.253590430851702
SX2785523C_1_house,38.4760754708333,3.37048873333333,1.50792934416667,0.919416533333333,0.913367333333333,0.937486233333333,1.55118036666667,0.4395,1.04076401666667,2.8381360025,2.29455043041667,1.68237591625,1.71785933333333,2.96431618916667,2.37602833333333,2.41340924916667,3.1183241,2.49105028916667,2.52489306666667,0.549166666666667,0.61425,0.692166666666667,0.643666666666667,0.493833333333333,0.381916666666667,23.5111111111111,1.67555555555556,0.372644717366084
SX3216347C_1_house,33.1162499733333,1.27225,1.058,1.54924997333333,0.944,0.944,0.99125,1.127,1.2725,1.3275,1.3275,1.3275,1.3275,1.3275,1.31175,1.298,1.31375,1.359,1.4495,1.55175,1.6245,1.76225,1.9845,2,1.6655,21.8722222222222,2.38555555555556,0.600392047045646
SX3141388C_1_house,31.6265008620833,2.82798006666667,0.958498783333333,0.320833333333333,0.314666666666667,0.882885955,0.334916666666667,0.976625883333334,1.03311668333333,1.67103128333333,1.06672339166667,1.71071318333333,1.68597535,1.71278219875,1.09451666666667,2.39319666583333,1.75142476666667,1.7711248225,2.4514768,1.83391573333333,0.5445,1.22473333333333,1.876029295,0.657666666666667,0.531166666666667,26.0833333333333,2.35944444444444,0.886986438372605
SX3066801C_1_house,10.8461666666667,0.332833333333333,0.314666666666667,0.314666666666667,0.316916666666667,0.348666666666667,0.406166666666667,0.4425,0.4425,0.4425,0.4425,0.4425,0.44175,0.432666666666667,0.433416666666667,0.444,0.465166666666667,0.50375,0.5325,0.555916666666667,0.6255,0.693666666666667,0.627166666666667,0.473583333333333,0.370666666666667,23.4388888888889,2,0.160419250310037
SX2879055C_1_house,32.4051741183333,1.30745406666667,4.261821005,4.19233074666667,3.59290163333333,0.645833333333333,0.721333333333334,0.828333333333333,0.885,0.885,0.885,0.885,0.885,0.8795,0.865333333333333,0.870833333333333,0.896,0.946333333333333,1.0195,1.073,1.13983333333333,1.283,1.36333333333333,1.19033333333333,0.903166666666667,21.2,2.41388888888889,0.52890346841621
SX2973144C_1_house,32.7984843595833,0.354666666666667,0.324833333333333,0.314666666666667,0.314666666666667,1.48791302166667,1.52518036666667,0.422166666666667,1.00862496583333,3.45149639416667,2.91877382208333,2.31823975791667,2.32365501666667,3.01115608208333,3.034795,3.0759259325,2.470474,0.481166666666667,0.51575,0.5405,0.583916666666667,0.6575,0.669666666666667,0.563166666666667,0.429583333333333,22.4944444444444,2.07555555555556,0.456494779373525
SX2973144C_2_house,54.1899071516667,4.24460946666667,3.69817536083333,1.3783792,2.03179963333333,1.47929156666667,2.0375137,1.44978945583333,1.48560701666667,3.2824465025,2.72073993041667,2.73990159125,2.15519266666667,3.4448995225,3.58446166666667,3.68500926583333,3.07583276666667,3.86977383916667,2.70831733333333,1.30933333333333,1.04633333333333,0.804166666666667,0.689333333333333,0.639666666666667,0.629333333333334,22.5833333333333,2.51611111111111,0.698243789254711
SX2785518C_1_house,46.7353691170833,0.8005,1.29983211666667,1.81979584,1.79679963333333,1.2223469,1.82634703333333,0.777333333333334,2.03239864916667,3.2824465025,2.73705043041667,2.76073975791667,2.12847535,3.45489158208334,2.81352833333333,3.50384259916667,3.5378241,2.90721695583333,0.983666666666667,1.0475,1.09166666666667,1.20516666666667,1.35766666666667,1.30733333333333,1.041,22.4444444444444,2.11111111111111,0.380285634276113
SX2766717C_1_house,68.261446795,3.9771554,2.1357626775,1.55679586666667,1.65070066666667,2.35286807666667,1.91853266666667,1.92073721666667,2.4989179825,3.171202175,3.17773993041667,2.59480618333333,3.17915501666667,3.21782239041667,3.27736166666667,3.36413024916667,4.20554866666667,4.231506895,4.34755173333333,3.80264885666667,2.70779131666667,3.0877925,2.623461795,1.68647843333333,1.57497843333333,24.6833333333333,2.13722222222222,0.857142857142857
SX2673309C_1_house,32.5385,1.39325,1.102,0.9935,0.944,0.944,0.95825,1.061,1.2285,1.3275,1.3275,1.3275,1.3275,1.3275,1.32275,1.298,1.30275,1.337,1.4055,1.51875,1.6025,1.68525,1.8965,2.066,1.8415,25.9944444444444,2.26333333333333,0.110413249589951
SX2673309C_2_house,24.5790862220833,0.352666666666667,0.323833333333333,0.314666666666667,0.314666666666667,0.330416666666667,0.9371477,0.424166666666667,1.04076401666667,2.8381360025,2.29455043041667,1.68354741625,1.68597535,2.36085139041667,2.37602833333333,2.41191891583333,0.453,0.483166666666667,0.51725,0.5415,0.587416666666667,0.6615,0.666666666666667,0.555166666666667,0.424083333333333,23.4388888888889,2.24888888888889,0.365043805256631
SX3104113A_1_house,47.4022306854167,1.19525,1.03,0.9575,0.944,1.50614878833333,2.1647637,1.169,1.89876401666667,3.7213255025,3.17955043041667,2.56854741625,2.57097535,3.89739158208334,3.24811166666667,2.6051522325,1.32075,1.373,1.4775,1.57275,1.6385,1.81125,2.0405,1.958,1.5535,21.5944444444444,2.28833333333333,0.773452814337721
SX3104113A_2_house,32.5385,1.5215,1.17325,1.022,0.9535,0.944,0.944,1.01825,1.181,1.3085,1.3275,1.3275,1.3275,1.3275,1.3275,1.30275,1.298,1.32275,1.377,1.4855,1.57875,1.6425,1.82525,2.0565,1.946,26.0555555555556,2.51055555555556,0.364523742849142
SX3104121A_1_house,36.6451559983333,2.77639673333333,0.907347560833333,0.921120533333334,0.913367333333333,0.327916666666667,0.961699333333333,1.01279255,1.04545001666667,1.60960471916667,1.69275728333333,1.68003291625,1.71785933333333,1.69167165708333,2.34309,2.4063995825,1.79698266666667,2.4699873725,2.544726,1.81382732333333,1.21671765,1.28165,1.29415943333333,1.17742466666667,1.04217466666667,23.4611111111111,1.75722222222222,0.881905828699444
SX3104121A_2_house,47.3868696979167,0.97175,1.088,1.2465,1.3275,1.3275,2.4800137,1.3275,1.92576401666667,4.94241728583333,3.77427382208333,2.54829741625,3.22715501666667,4.63968177375,2.19101666666667,1.6115,1.71675,1.9325,2.039,1.7695,1.34375,1.084,0.9845,0.944,0.944,26.0666666666667,2.16055555555556,0.336080329639557
SX2673310A_1_house,45.4774680495834,0.709333333333333,2.45453946083333,2.41828704,1.82673466666667,1.81555168833333,1.89784703333333,0.844333333333334,1.48560701666667,4.50916728583333,4.57325898583333,2.12604741625,1.49079568333333,4.69897990583333,2.808695,0.874833333333333,0.904,0.962333333333333,1.0315,1.081,1.16783333333333,1.315,1.33933333333333,1.70481176666667,1.4376451,26.0444444444444,2.60444444444444,0.13901668200184
SX2673310A_2_house,28.6759734475,1.55554606666667,1.52151301083333,0.89241664,0.913367333333333,0.921264233333333,1.51618036666667,0.416166666666667,0.4425,3.45330689416667,2.29455043041667,1.68354741625,1.04829568333333,2.9736640225,3.034795,1.10510968333333,0.449,0.475166666666667,0.51125,0.5375,0.573416666666667,0.6455,0.678666666666667,0.587166666666667,0.446083333333333,26.6166666666667,2.10222222222222,0.24210905308637
SX2916627A_1_house,10.8461666666667,0.637833333333333,0.480916666666667,0.373333333333333,0.334166666666667,0.314666666666667,0.314666666666667,0.314916666666667,0.344666666666667,0.4035,0.4425,0.4425,0.4425,0.4425,0.4425,0.442416666666667,0.432666666666667,0.43275,0.442666666666667,0.4625,0.50175,0.531166666666667,0.55125,0.620166666666667,0.697666666666667,24.1055555555556,2.63833333333333,0.112373484818178
SX2916627A_2_house,32.5385,2.021,1.7215,1.31075,1.072,0.9785,0.944,0.944,0.98075,1.106,1.2585,1.3275,1.3275,1.3275,1.3275,1.3275,1.31525,1.298,1.31025,1.352,1.4355,1.54125,1.6175,1.73775,1.9565,21.1555555555556,2.33944444444444,0.11561387366484
SX2804283A_1_house,23.1526235970833,0.9805374,0.95452645,0.319166666666667,0.8834323,0.907680233333333,0.8988977,0.389666666666667,0.4335,2.22296511083333,1.66670603875,1.68354741625,1.04829568333333,1.71629669875,1.71951166666667,1.73981889916667,1.11307466666667,0.457666666666667,0.4925,0.52425,0.546166666666667,0.60375,0.680166666666667,0.652666666666667,0.517833333333333,23.6666666666667,2.12166666666667,0.373484818178181
SX2804283A_2_house,69.7060220116667,1.17966666666667,1.50574845,1.89707250666667,1.255034,1.79056618833333,1.220366,1.80458200583333,1.89675131583333,3.2266360025,3.3248122025,3.39191759958334,4.04151435,4.10118177375,3.48712833333334,4.80633658166667,4.19581543333334,4.85228732833333,4.88961946666666,3.55752472333333,2.92455995,2.9234425,2.38053953333333,2.50618266666667,2.54673643333333,24.7388888888889,2.33333333333333,0.963235588270592
SX3104122A_1_house,42.7145324137499,0.329833333333333,1.50706834416667,0.917712533333333,0.920117333333333,0.950680233333333,1.00319933333333,1.03573721666667,1.04076401666667,2.8363255025,2.91696332208333,2.31706825791667,2.32140501666667,3.00607274875,3.037045,3.08550926583333,3.1288241,3.8495807225,3.88496039999995,1.87858239999991,0.6375,0.684666666666667,0.603166666666667,0.457083333333333,0.364666666666667,25.7055555555556,1.98888888888889,0.577709325119014
SX3104122A_2_house,10.8461666666667,0.605833333333333,0.458916666666667,0.365333333333333,0.330166666666667,0.314666666666667,0.314666666666667,0.320916666666667,0.356666666666667,0.4115,0.4425,0.4425,0.4425,0.4425,0.4425,0.440416666666667,0.432666666666667,0.43475,0.446666666666667,0.4705,0.50775,0.535166666666667,0.56525,0.636166666666667,0.685666666666667,22.0888888888889,2.11277777777778,0.41664999799976
SX2785519A_1_house,61.36254538,1.09,0.9875,0.944,0.944,2.69190964333333,2.82254636666667,1.2405,2.4965749825,4.95166728583333,3.80377382208333,3.83558909958333,3.84633468333333,4.50045421416667,5.18472333333334,4.6064232825,4.03429866666667,1.4175,1.52775,1.6085,1.70625,1.9205,2.048,1.7935,1.36025,23.5944444444444,2.29611111111111,0.367884146097532
SX2785519A_2_house,55.50242880875,0.977,0.7565,4.23499741333333,4.16333393333333,4.13942367666667,4.11642606666666,0.685833333333334,1.98388056583333,4.5058339525,4.57325898583333,4.62622889083333,1.49079568333333,4.10118177375,2.169595,0.866166666666667,0.865333333333333,0.884166666666667,0.922666666666667,0.999666666666667,1.0595,1.09966666666667,1.23316666666667,2.57706976666667,2.47073643333333,22.8222222222222,2.03666666666667,0.099651958234988
SX2748129A_1_house,21.6923333333333,0.763833333333333,0.674666666666667,0.632333333333334,0.629333333333334,0.629333333333334,0.683833333333333,0.797333333333333,0.879,0.885,0.885,0.885,0.885,0.885,0.866833333333333,0.865333333333333,0.8835,0.921333333333333,0.997,1.0575,1.09833333333333,1.2285,1.38433333333333,1.28733333333333,0.987666666666667,22.1222222222222,2.57222222222222,0.217626115133816
SX2748129A_2_house,66.23545803875,4.5624428,2.5462061275,1.84646250666667,1.79679963333333,1.2249029,1.7567954,1.29120955,2.01589036666667,3.2824465025,2.73342943041667,3.39191759958334,2.76615501666667,3.45137708208333,3.48562833333334,4.16600661583333,3.52449076666667,4.2293307225,4.2459608,3.58769572333333,1.065,2.9609425,3.08422256166667,1.96581176666667,1.25433333333333,23.4222222222222,2.20277777777778,0.729847581709805
SX2973151A_1_house,60.4722949629166,4.66160946666667,1.99656834416667,1.2957872,1.80713296666667,1.2236249,1.220366,1.82958200583333,1.95319456583333,2.68252741375,2.73523993041667,2.75956825791667,2.16035933333333,3.41238502249997,2.86129999999995,3.468989215,3.52299076666667,3.54613483916667,3.58680173333333,2.90644619,1.68163431666667,2.3132925,2.41654512833333,2.5424031,1.88781176666667,21.4111111111111,2.28777777777778,0.922310677281274
SX2748146A_1_house,67.09262950375,1.121,4.60715433833333,4.50699741333333,4.47633393333333,4.45409034333333,4.51959273333333,2.96140288916667,4.87799324833333,4.95166728583333,5.01575898583333,3.19533213291667,1.3275,1.3275,1.298,1.298,1.3275,1.3865,1.5045,1.593,1.652,1.8585,2.0945,3.1049031,2.6329031,23.9611111111111,2.32555555555556,0.010001200144017
SX2991913A_1_house,41.8088640816667,3.94177613333333,3.918821005,2.70496224,0.925117333333333,0.961958233333334,1.57134703333333,0.4425,1.00862496583333,3.45149639416667,2.29455043041667,2.31823975791667,1.71394266666667,2.96356618916667,3.03871166666667,3.08884259916667,3.13549076666667,0.51325,0.538833333333333,0.578083333333333,0.650833333333333,0.674666666666667,0.5765,0.43875,0.358,23.4722222222222,1.93722222222222,0.588630635676281
SX3235253A_1_house,40.2436909404167,3.70973006666667,2.1854016775,1.37054586666667,1.27470066666667,1.22601356666667,1.19081436666667,0.629333333333334,1.24895829916667,2.57579844416667,2.72790659708333,2.12604741625,1.52267966666667,2.80157239041667,2.82836166666667,2.85900224916667,1.53999133333333,0.865333333333333,0.883166666666667,0.920666666666667,0.995666666666667,1.0565,1.09766666666667,1.22616666666667,1.38166666666667,24.5111111111111,2.46611111111111,0.349961995439453
SX3235253A_2_house,21.6583482416667,0.314666666666667,0.317916666666667,0.350666666666667,0.4075,0.4425,0.4425,0.4425,0.4425,1.03035229708333,1.66743320541667,1.67371408291667,1.67722535,2.36826805708333,2.40986166666667,2.47875224916667,1.20599133333333,0.55825,0.628166666666667,0.691666666666667,0.621833333333333,0.469916666666667,0.369333333333333,0.332166666666667,0.314666666666667,22.0833333333333,1.68166666666667,0.483738048565828
SX2991907A_1_house,10.8461666666667,0.314666666666667,0.314666666666667,0.324416666666667,0.363666666666667,0.416166666666667,0.4425,0.4425,0.4425,0.4425,0.4425,0.43925,0.432666666666667,0.435916666666667,0.449,0.475166666666667,0.51125,0.5375,0.573416666666667,0.6455,0.678666666666667,0.587166666666667,0.446083333333333,0.360666666666667,0.327833333333333,24.8555555555556,2.62111111111111,0.151978237388487
SX2991907A_2_house,45.00633671375,1.27775,1.06,3.35299757333333,4.47633393333333,4.45409034333333,0.98975,1.124,1.2705,4.37241486375,1.3275,1.3275,1.3275,1.3275,1.31225,1.298,1.31325,1.358,1.4475,1.55025,1.6235,1.75875,1.9805,2.003,1.6735,22.0555555555556,2.35277777777778,0.04284514141697
