60,InteractionRoot.C2WInteractionRoot.LMP,value,0.0315
120,InteractionRoot.C2WInteractionRoot.LMP,value,0.02835
180,InteractionRoot.C2WInteractionRoot.LMP,value,0.02657
240,InteractionRoot.C2WInteractionRoot.LMP,value,0.02653
300,InteractionRoot.C2WInteractionRoot.LMP,value,0.02661
360,InteractionRoot.C2WInteractionRoot.LMP,value,0.02822
420,InteractionRoot.C2WInteractionRoot.LMP,value,0.03366
480,InteractionRoot.C2WInteractionRoot.LMP,value,0.03205
540,InteractionRoot.C2WInteractionRoot.LMP,value,0.02889
600,InteractionRoot.C2WInteractionRoot.LMP,value,0.03308
660,InteractionRoot.C2WInteractionRoot.LMP,value,0.0359
720,InteractionRoot.C2WInteractionRoot.LMP,value,0.04092
780,InteractionRoot.C2WInteractionRoot.LMP,value,0.04474
840,InteractionRoot.C2WInteractionRoot.LMP,value,0.04947
900,InteractionRoot.C2WInteractionRoot.LMP,value,0.05409
960,InteractionRoot.C2WInteractionRoot.LMP,value,0.05977
1020,InteractionRoot.C2WInteractionRoot.LMP,value,0.06945
1080,InteractionRoot.C2WInteractionRoot.LMP,value,0.08462
1140,InteractionRoot.C2WInteractionRoot.LMP,value,0.11568
1200,InteractionRoot.C2WInteractionRoot.LMP,value,0.13442
1260,InteractionRoot.C2WInteractionRoot.LMP,value,0.06268
1320,InteractionRoot.C2WInteractionRoot.LMP,value,0.05117
1380,InteractionRoot.C2WInteractionRoot.LMP,value,0.04157
1440,InteractionRoot.C2WInteractionRoot.LMP,value,0.03792
