HouseName,Total_Load_kWh,Forecasted_Load_kWh_ 1,Forecasted_Load_kWh_ 2,Forecasted_Load_kWh_ 3,Forecasted_Load_kWh_ 4,Forecasted_Load_kWh_ 5,Forecasted_Load_kWh_ 6,Forecasted_Load_kWh_ 7,Forecasted_Load_kWh_ 8,Forecasted_Load_kWh_ 9,Forecasted_Load_kWh_10,Forecasted_Load_kWh_11,Forecasted_Load_kWh_12,Forecasted_Load_kWh_13,Forecasted_Load_kWh_14,Forecasted_Load_kWh_15,Forecasted_Load_kWh_16,Forecasted_Load_kWh_17,Forecasted_Load_kWh_18,Forecasted_Load_kWh_19,Forecasted_Load_kWh_20,Forecasted_Load_kWh_21,Forecasted_Load_kWh_22,Forecasted_Load_kWh_23,Forecasted_Load_kWh_24,Temperature_Setpoint_C,Temperature_Offset_C,Lambda_unitless
SX3160107A_1_house,38.5158116045833,3.12836308416667,1.2305168275,1.19058672291667,1.217171,0.633833333333333,1.24545926666667,0.812333333333333,1.44930381583333,4.00067158666667,2.1572628325,2.83891768041667,2.84909721666667,2.86291750791667,2.18554406333333,0.866833333333333,0.888,0.930333333333333,1.0075,1.065,1.11183333333333,1.251,1.38733333333333,1.25433333333333,0.951666666666667,26.5333333333333,2.70444444444444,0.613953674440933
SX3160107A_2_house,42.6686027991667,1.60547680083333,2.70859139416667,2.68524197291667,1.50244578333333,2.14622386125,1.72012593333333,1.3025,1.3275,5.07799705333333,1.3275,1.3275,1.3275,1.30425,1.298,1.32125,1.374,1.4795,1.57425,1.6395,1.81475,2.0445,1.955,1.5455,1.2595,25.7722222222222,2.44055555555556,0.377725327039245
SX2785516B_1_house,36.5013734825,1.976,1.6015,1.22825,1.042,0.9635,0.944,0.944,1.00325,1.151,1.2885,1.3275,1.3275,1.96607132458333,2.64771073,3.33159142791667,1.30775,1.298,1.31775,1.367,1.4655,1.56375,1.6325,1.79025,2.0165,24.45,2.32055555555556,0.83105972716726
SX3141400A_1_house,32.56925,1.08,0.9825,0.944,0.944,0.97475,1.094,1.2505,1.3275,1.3275,1.3275,1.3275,1.3275,1.31725,1.298,1.30825,1.348,1.4275,1.53525,1.6135,1.72375,1.9405,2.033,1.7535,1.3635,21.2166666666667,2.13833333333333,0.374124894987399
SX2897775C_1_house,58.3986748608334,4.75812561833334,4.53259153833334,4.43732457083334,4.41224223333334,4.38073048083333,4.41340053333333,1.163,1.2965,5.07799705333333,2.5997628325,1.3275,1.3275,1.3275,1.30575,1.298,1.31975,1.371,1.4735,1.56975,1.6365,1.80425,2.0325,1.964,1.5695,22.6277777777778,2.51722222222222,0.748689842781134
SX2897775C_2_house,72.60315246625,4.95612561833333,4.60459153833334,4.47332457083334,1.53183766666667,1.52740194166667,2.0803506,1.61525681583333,1.84491601666667,3.17181665333333,3.24637784916667,2.64985778333333,2.65909133333333,3.26657236583333,3.31716879666667,3.30113292791667,3.31375783916667,3.34543909416667,3.40706831666667,3.50073825666667,1.6005,3.61654200041667,3.76395565583333,3.31276998375,2.49655884166667,21.1166666666667,2.20611111111111,0.977517302076249
SX3010565C_1_house,10.8461666666667,0.639166666666667,0.481833333333333,0.373666666666667,0.334333333333333,0.314666666666667,0.314666666666667,0.314666666666667,0.344166666666667,0.403166666666667,0.4425,0.4425,0.4425,0.4425,0.4425,0.4425,0.432666666666667,0.432666666666667,0.4425,0.462166666666667,0.5015,0.531,0.550666666666667,0.6195,0.698166666666667,23.0277777777778,2.75777777777778,0.478337400488059
SX2916609C_1_house,21.6923333333333,1.32933333333333,1.09966666666667,0.840833333333334,0.702666666666667,0.646333333333334,0.629333333333334,0.629333333333334,0.662833333333333,0.755333333333333,0.851,0.885,0.885,0.885,0.885,0.885,0.873833333333333,0.865333333333333,0.8765,0.907333333333333,0.969,1.0365,1.08433333333333,1.1795,1.32833333333333,23.9444444444444,1.75666666666667,0.407208865063808
SX2879073C_1_house,33.74926393125,1.042,0.9635,2.09551393125,0.944,1.00325,1.151,1.2885,1.3275,1.3275,1.3275,1.3275,1.3275,1.30775,1.298,1.31775,1.367,1.4655,1.56375,1.6325,1.79025,2.0165,1.976,1.6015,1.2875,25.4166666666667,1.96722222222222,0.131415769892387
SX3104126C_1_house,23.8257600820833,0.493833333333333,0.381916666666667,0.337333333333333,0.316166666666667,0.314666666666667,0.314666666666667,0.341916666666667,0.398666666666667,2.91864212,1.7124198325,2.39641768041667,1.74080155,2.42074600791667,2.43847479666667,2.43750809458333,0.432666666666667,0.44175,0.460666666666667,0.4985,0.52875,0.549166666666667,0.61425,0.692166666666667,0.643666666666667,24.3166666666667,2.08222222222222,0.587590510861303
SX3029503C_1_house,53.4185270916666,4.18820895166666,4.12792487166667,4.10715790416667,4.14607556666667,4.22206381416666,4.27515053333333,4.32993044833333,4.48701794833333,4.63549705333333,0.885,0.885,0.868833333333333,0.865333333333333,0.8815,0.917333333333334,0.989,1.0515,1.09433333333333,1.2145,1.36833333333333,1.29933333333333,1.01966666666667,0.834333333333333,0.7255,23.0555555555556,2.26222222222222,0.681401768212186
SX2691950C_1_house,32.5385,1.8175,1.37675,1.096,0.9905,0.944,0.944,0.96275,1.07,1.2345,1.3275,1.3275,1.3275,1.3275,1.3275,1.32125,1.298,1.30425,1.34,1.4115,1.52325,1.6055,1.69575,1.9085,2.057,23.2722222222222,2.03055555555556,0.7567708124975
SX2691950C_2_house,30.6794435641667,1.24366666666667,2.09862361083333,1.88858309791667,1.22277911666667,1.17840525291667,1.17745926666667,0.635833333333333,0.701333333333333,4.56549705333333,2.1572628325,0.885,0.885,0.885,0.885,0.882833333333333,0.865333333333333,0.8675,0.889333333333333,0.933,1.0095,1.06633333333333,1.1165,1.25633333333333,1.38333333333333,26.2777777777778,2.36555555555556,0.398407808937072
SX2691951C_1_house,21.6923333333333,1.38533333333333,1.249,0.9435,0.74,0.665,0.629333333333334,0.629333333333334,0.634833333333333,0.699333333333333,0.813666666666667,0.885,0.885,0.885,0.885,0.885,0.883166666666667,0.865333333333333,0.867166666666667,0.888666666666667,0.931666666666667,1.0085,1.06566666666667,1.11416666666667,1.25366666666667,22.0055555555556,2.17111111111111,0.326679201504181
SX2691951C_2_house,10.8461666666667,0.402083333333333,0.344666666666667,0.319833333333333,0.314666666666667,0.314666666666667,0.336416666666667,0.387666666666667,0.432166666666667,0.4425,0.4425,0.4425,0.4425,0.4425,0.43525,0.432666666666667,0.439916666666667,0.457,0.491166666666667,0.52325,0.5455,0.601416666666667,0.6775,0.654666666666667,0.523166666666667,24.5944444444444,2.12111111111111,0.162899547945754
SX2879076C_1_house,32.60225,1.036,0.9605,0.944,0.944,1.00775,1.16,1.2945,1.3275,1.3275,1.3275,1.3275,1.3275,1.30625,1.298,1.31925,1.37,1.4715,1.56825,1.6355,1.80075,2.0285,1.967,1.5775,1.2755,22.6111111111111,2.12777777777778,0.360523262791535
SX2841630C_1_house,10.8461666666667,0.414916666666667,0.349333333333333,0.322166666666667,0.314666666666667,0.314666666666667,0.332916666666667,0.380666666666667,0.4275,0.4425,0.4425,0.4425,0.4425,0.4425,0.436416666666667,0.432666666666667,0.43875,0.454666666666667,0.4865,0.51975,0.543166666666667,0.59325,0.668166666666667,0.661666666666667,0.541833333333333,23.3555555555556,2.43333333333333,0.058286994439333
SX2841630C_2_house,52.8685016509167,4.45137561833333,1.8827902775,1.21825338958333,1.217171,0.629333333333334,1.19495926666667,0.723333333333333,1.43027368333333,2.75790552666667,2.18291603333333,2.83529668041667,2.84909721666667,2.19340866625,2.87258546333333,2.86846626125,2.88445250583333,2.90646676083333,2.95323498333333,3.00719225666667,1.07366666666667,2.42456217541667,2.54953490291667,1.96966345041667,1.79256219883333,26.3277777777778,2.63055555555556,0.940232827939353
SX2841629C_1_house,46.4189319554167,4.274542285,3.59310996083334,2.37004280625,1.217171,1.227614275,1.27345926666667,0.831,2.0565138325,4.00067158666667,2.80622084916667,3.50009657208333,2.84909721666667,2.85825084125,2.86130813,0.8715,0.897333333333333,0.949,1.0215,1.07433333333333,1.1445,1.28833333333333,1.35933333333333,1.17966666666667,0.914333333333333,23.9611111111111,1.97222222222222,0.592231067728127
SX2841629C_2_house,32.5385,1.121,1.003,0.944,0.944,0.944,1.0325,1.2095,1.3275,1.3275,1.3275,1.3275,1.3275,1.3275,1.298,1.298,1.3275,1.3865,1.5045,1.593,1.652,1.8585,2.0945,1.9175,1.4455,22.0666666666667,1.72055555555556,0.253590430851702
SX2785523C_1_house,10.8734166666667,0.337333333333333,0.316166666666667,0.314666666666667,0.314666666666667,0.341916666666667,0.398666666666667,0.4395,0.4425,0.4425,0.4425,0.4425,0.4425,0.433416666666667,0.432666666666667,0.44175,0.460666666666667,0.4985,0.52875,0.549166666666667,0.61425,0.692166666666667,0.643666666666667,0.493833333333333,0.409166666666667,23.5111111111111,1.67555555555556,0.372644717366084
SX3216347C_1_house,50.519890375,4.82412561833333,4.55659153833334,4.44932457083334,4.41224223333334,4.38073048083333,1.53937593333333,1.127,1.2725,1.3275,1.3275,1.3275,1.3275,1.3275,1.31175,1.298,1.31375,1.359,1.4495,1.55175,1.6245,1.76225,1.9845,2,1.6655,21.8722222222222,2.38555555555556,0.600392047045646
SX3141388C_1_house,32.3725807416667,3.95945895166666,2.09875806083333,0.320833333333333,0.314666666666667,0.87233846125,0.334916666666667,0.384666666666667,0.9944704825,1.68058006,1.74041603333333,1.10186839166667,1.74080155,1.11116584166667,1.78727813333333,1.79106405,1.77000528916667,1.7849559775,1.81488131666667,1.19402086666667,0.5445,1.88031217541667,1.32261244166667,1.29684265833333,0.531166666666667,26.0833333333333,2.35944444444444,0.886986438372605
SX3066801C_1_house,10.8771666666667,0.332833333333333,0.314666666666667,0.314666666666667,0.316916666666667,0.348666666666667,0.406166666666667,0.4425,0.4425,0.4425,0.4425,0.4425,0.44175,0.432666666666667,0.433416666666667,0.444,0.465166666666667,0.50375,0.5325,0.555916666666667,0.6255,0.693666666666667,0.627166666666667,0.475833333333333,0.399416666666667,23.4388888888889,2,0.160419250310037
SX2879055C_1_house,21.7088333333333,0.725333333333334,0.657666666666667,0.629333333333334,0.629333333333334,0.645833333333333,0.721333333333334,0.828333333333333,0.885,0.885,0.885,0.885,0.885,0.8795,0.865333333333333,0.870833333333333,0.896,0.946333333333333,1.0195,1.073,1.13983333333333,1.283,1.36333333333333,1.19033333333333,0.919666666666667,21.2,2.41388888888889,0.52890346841621
SX2973144C_1_house,10.8604166666667,0.354666666666667,0.324833333333333,0.314666666666667,0.314666666666667,0.328916666666667,0.372666666666667,0.422166666666667,0.4425,0.4425,0.4425,0.4425,0.4425,0.43775,0.432666666666667,0.437416666666667,0.452,0.481166666666667,0.51575,0.5405,0.583916666666667,0.6575,0.669666666666667,0.563166666666667,0.443833333333333,22.4944444444444,2.07555555555556,0.456494779373525
SX2973144C_2_house,21.8103333333333,0.629333333333334,0.672833333333333,0.775333333333334,0.864333333333333,0.885,0.885,0.885,0.885,0.885,0.8705,0.865333333333333,0.879833333333333,0.914,0.982333333333333,1.0465,1.091,1.20283333333333,1.355,1.30933333333333,1.04633333333333,0.847666666666667,0.733833333333333,0.6645,0.6345,22.5833333333333,2.51611111111111,0.698243789254711
SX2785518C_1_house,21.6923333333333,0.8005,0.688,0.639,0.629333333333334,0.629333333333334,0.673833333333333,0.777333333333334,0.865666666666667,0.885,0.885,0.885,0.885,0.885,0.870166666666667,0.865333333333333,0.880166666666667,0.914666666666667,0.983666666666667,1.0475,1.09166666666667,1.20516666666667,1.35766666666667,1.30733333333333,1.041,22.4444444444444,2.11111111111111,0.380285634276113
SX2766717C_1_house,58.3418944070834,4.49587561833333,4.44259153833334,4.43157457083334,2.19828345,1.80590194166667,2.4526006,1.3275,1.93471001666667,3.17181665333333,2.5974198325,2.61879928875,2.59630155,3.28066750791667,2.65421073,2.72455248625,2.8448386225,1.5995,1.67475,1.8845,2.075,1.8655,1.4195,1.19325,1.05225,24.6833333333333,2.13722222222222,0.857142857142857
SX2673309C_1_house,37.99944135625,1.39325,1.102,0.9935,0.944,2.65444430291667,0.95825,1.061,1.2285,5.07799705333333,1.3275,1.3275,1.3275,1.3275,1.32275,1.298,1.30275,1.337,1.4055,1.51875,1.6025,1.68525,1.8965,2.066,1.8415,25.9944444444444,2.26333333333333,0.110413249589951
SX2673309C_2_house,10.8619166666667,0.352666666666667,0.323833333333333,0.314666666666667,0.314666666666667,0.330416666666667,0.375666666666667,0.424166666666667,0.4425,0.4425,0.4425,0.4425,0.4425,0.43725,0.432666666666667,0.437916666666667,0.453,0.483166666666667,0.51725,0.5415,0.587416666666667,0.6615,0.666666666666667,0.555166666666667,0.439833333333333,23.4388888888889,2.24888888888889,0.365043805256631
SX3104113A_1_house,62.6972488308333,4.74712561833333,4.52859153833334,4.43532457083334,4.41224223333334,4.38073048083333,4.41640053333333,2.2984995825,1.86480381583333,4.44146758666667,1.94846181583333,3.28322818041667,2.62580155,1.96607132458333,1.30475,1.298,1.32075,1.373,1.4775,1.57275,1.6385,1.81125,2.0405,1.958,1.5535,21.5944444444444,2.28833333333333,0.773452814337721
SX3104113A_2_house,43.86399399,2.7045041175,3.51800351083333,2.76324197291667,1.54133766666667,1.49307191958333,1.49212593333333,1.01825,1.181,5.05899705333333,1.94846181583333,1.3275,1.3275,1.3275,1.3275,1.30275,1.298,1.32275,1.377,1.4855,1.57875,1.6425,1.82525,2.0565,1.946,26.0555555555556,2.51055555555556,0.364523742849142
SX3104121A_1_house,33.37572610375,3.90787561833333,3.2622766275,0.904394708333333,0.314666666666667,0.913129108333333,0.9187926,0.420833333333333,1.04971001666667,2.28852065333333,1.09380101666667,2.39460718041667,1.07500588333333,1.74532049958333,1.75117339666667,2.44053576125,1.78319995583333,2.4883554275,1.16061098333333,0.539833333333333,0.581583333333333,0.654833333333333,0.671666666666667,0.5685,0.4465,23.4611111111111,1.75722222222222,0.881905828699444
SX3104121A_2_house,32.7155,0.97175,1.088,1.2465,1.3275,1.3275,1.3275,1.3275,1.3275,1.31825,1.298,1.30725,1.346,1.4235,1.53225,1.6115,1.71675,1.9325,2.039,1.7695,1.3715,1.16325,1.03425,0.96425,0.944,26.0666666666667,2.16055555555556,0.336080329639557
SX2673310A_1_house,21.7208333333333,0.709333333333333,0.649666666666667,0.629333333333334,0.629333333333334,0.657833333333333,0.745333333333333,0.844333333333334,0.885,0.885,0.885,0.885,0.885,0.8755,0.865333333333333,0.874833333333333,0.904,0.962333333333333,1.0315,1.081,1.16783333333333,1.315,1.33933333333333,1.12633333333333,0.887666666666667,26.0444444444444,2.60444444444444,0.13901668200184
SX2673310A_2_house,21.5688626204167,0.360666666666667,3.26460996083334,3.23376722291667,0.87311245,0.324416666666667,0.9117926,0.416166666666667,0.4425,4.19299705333333,0.4425,0.4425,0.4425,0.43925,0.432666666666667,0.435916666666667,0.449,0.475166666666667,0.51125,0.5375,0.573416666666667,0.6455,0.678666666666667,0.587166666666667,0.455833333333333,26.6166666666667,2.10222222222222,0.24210905308637
SX2916627A_1_house,10.8461666666667,0.637833333333333,0.480916666666667,0.373333333333333,0.334166666666667,0.314666666666667,0.314666666666667,0.314916666666667,0.344666666666667,0.4035,0.4425,0.4425,0.4425,0.4425,0.4425,0.442416666666667,0.432666666666667,0.43275,0.442666666666667,0.4625,0.50175,0.531166666666667,0.55125,0.620166666666667,0.697666666666667,24.1055555555556,2.63833333333333,0.112373484818178
SX2916627A_2_house,32.5385,2.021,1.7215,1.31075,1.072,0.9785,0.944,0.944,0.98075,1.106,1.2585,1.3275,1.3275,1.3275,1.3275,1.3275,1.31525,1.298,1.31025,1.352,1.4355,1.54125,1.6175,1.73775,1.9565,21.1555555555556,2.33944444444444,0.11561387366484
SX2804283A_1_house,10.8461666666667,0.398416666666667,0.343333333333333,0.319166666666667,0.314666666666667,0.314666666666667,0.337416666666667,0.389666666666667,0.4335,0.4425,0.4425,0.4425,0.4425,0.4425,0.434916666666667,0.432666666666667,0.44025,0.457666666666667,0.4925,0.52425,0.546166666666667,0.60375,0.680166666666667,0.652666666666667,0.517833333333333,23.6666666666667,2.12166666666667,0.373484818178181
SX2804283A_2_house,43.4774588320833,1.17966666666667,0.895833333333333,0.722666666666667,0.656333333333333,0.629333333333334,0.629333333333334,0.647833333333333,0.725333333333334,0.831,0.885,0.885,0.885,0.885,0.885,2.88292476125,4.24145760583334,4.2449053275,4.90846996666667,2.29524573333333,1.0215,4.94066670916667,3.70478261958333,2.53583944208333,1.35933333333333,24.7388888888889,2.33333333333333,0.963235588270592
SX3104122A_1_house,35.7918424354167,3.88170895166666,3.813258205,3.7924912375,2.05553778333333,0.937447608333333,0.9602926,0.4425,1.04310701666667,4.19299705333333,2.36372084916667,3.05759657208333,2.40434721666667,1.10250400833333,0.434916666666667,0.447,0.471166666666667,0.50825,0.5355,0.566416666666667,0.6375,0.684666666666667,0.603166666666667,0.463833333333333,0.391916666666667,25.7055555555556,1.98888888888889,0.577709325119014
SX3104122A_2_house,10.8461666666667,0.605833333333333,0.458916666666667,0.365333333333333,0.330166666666667,0.314666666666667,0.314666666666667,0.320916666666667,0.356666666666667,0.4115,0.4425,0.4425,0.4425,0.4425,0.4425,0.440416666666667,0.432666666666667,0.43475,0.446666666666667,0.4705,0.50775,0.535166666666667,0.56525,0.636166666666667,0.685666666666667,22.0888888888889,2.11277777777778,0.41664999799976
SX2785519A_1_house,32.56175,1.09,0.9875,0.944,0.944,0.96725,1.079,1.2405,1.3275,1.3275,1.3275,1.3275,1.3275,1.31975,1.298,1.30575,1.343,1.4175,1.52775,1.6085,1.70625,1.9205,2.048,1.7935,1.3835,23.5944444444444,2.29611111111111,0.367884146097532
SX2785519A_2_house,21.6923333333333,0.977,0.7565,0.672,0.631,0.629333333333334,0.629333333333334,0.685833333333334,0.801333333333333,0.881666666666666,0.885,0.885,0.885,0.885,0.885,0.866166666666667,0.865333333333333,0.884166666666667,0.922666666666667,0.999666666666667,1.0595,1.09966666666667,1.23316666666667,1.38966666666667,1.28333333333333,22.8222222222222,2.03666666666667,0.099651958234988
SX2748129A_1_house,21.6923333333333,0.763833333333333,0.674666666666667,0.632333333333334,0.629333333333334,0.629333333333334,0.683833333333333,0.797333333333333,0.879,0.885,0.885,0.885,0.885,0.885,0.866833333333333,0.865333333333333,0.8835,0.921333333333333,0.997,1.0575,1.09833333333333,1.2285,1.38433333333333,1.28733333333333,0.987666666666667,22.1222222222222,2.57222222222222,0.217626115133816
SX2748129A_2_house,37.4208522733333,2.73335510083333,3.08608684416667,1.81611559791667,1.217171,1.7360770475,1.75893393333333,0.697333333333333,0.812333333333333,4.63549705333333,2.80622084916667,2.84072818041667,0.885,0.885,0.8835,0.865333333333333,0.866833333333333,0.888,0.930333333333333,1.0075,1.065,1.11183333333333,1.251,1.38733333333333,1.25433333333333,23.4222222222222,2.20277777777778,0.729847581709805
SX2973151A_1_house,45.50023936,4.03186140083333,2.55498006083333,1.279061375,1.22750433333333,1.76361769458333,1.17745926666667,0.672833333333333,1.95345016583333,2.70864998666667,2.1525768325,2.83891768041667,2.84909721666667,2.19458016625,2.88012279666667,2.87459142791667,2.8792581725,1.56067744999997,0.914,0.982333333333333,1.0465,1.091,1.20283333333333,1.355,1.30933333333333,21.4111111111111,2.28777777777778,0.922310677281274
SX2748146A_1_house,32.5385,1.121,1.003,0.944,0.944,0.944,1.0325,1.2095,1.3275,1.3275,1.3275,1.3275,1.3275,1.3275,1.298,1.298,1.3275,1.3865,1.5045,1.593,1.652,1.8585,2.0945,1.9175,1.4455,23.9611111111111,2.32555555555556,0.010001200144017
SX2991913A_1_house,10.8835,0.3265,0.314666666666667,0.314666666666667,0.326416666666667,0.367666666666667,0.418833333333333,0.4425,0.4425,0.4425,0.4425,0.4425,0.438583333333333,0.432666666666667,0.436583333333333,0.450333333333333,0.477833333333333,0.51325,0.538833333333333,0.578083333333333,0.650833333333333,0.674666666666667,0.5765,0.4505,0.383583333333333,23.4722222222222,1.93722222222222,0.588630635676281
SX3235253A_1_house,21.6923333333333,1.28933333333333,0.993,0.7675,0.676,0.633,0.629333333333334,0.629333333333334,0.682833333333333,0.795333333333333,0.877666666666667,0.885,0.885,0.885,0.885,0.885,0.867166666666667,0.865333333333333,0.883166666666667,0.920666666666667,0.995666666666667,1.0565,1.09766666666667,1.22616666666667,1.38166666666667,24.5111111111111,2.46611111111111,0.349961995439453
SX3235253A_2_house,25.6398382691667,2.7016964175,1.47670694416667,0.940927208333333,0.995337666666667,1.02228094166667,0.990625933333333,0.4425,1.04310701666667,3.55987558666666,1.71367949916667,2.38839484708333,1.73205155,1.08323799125,0.4665,0.50475,0.533166666666667,0.55825,0.628166666666667,0.691666666666667,0.621833333333333,0.473166666666667,0.39775,0.35075,0.323416666666667,22.0833333333333,1.68166666666667,0.483738048565828
SX2991907A_1_house,10.8985833333333,0.314666666666667,0.314666666666667,0.324416666666667,0.363666666666667,0.416166666666667,0.4425,0.4425,0.4425,0.4425,0.4425,0.43925,0.432666666666667,0.435916666666667,0.449,0.475166666666667,0.51125,0.5375,0.573416666666667,0.6455,0.678666666666667,0.587166666666667,0.455833333333333,0.386916666666667,0.34425,24.8555555555556,2.62111111111111,0.151978237388487
SX2991907A_2_house,32.5385,1.27775,1.06,0.9725,0.944,0.944,0.98975,1.124,1.2705,1.3275,1.3275,1.3275,1.3275,1.3275,1.31225,1.298,1.31325,1.358,1.4475,1.55025,1.6235,1.75875,1.9805,2.003,1.6735,22.0555555555556,2.35277777777778,0.04284514141697
SX2879064A_1_house,34.4296644258333,0.468083333333333,0.368666666666667,0.331833333333333,0.314666666666667,0.314666666666667,0.318416666666667,0.351666666666667,0.408166666666667,2.32179552666667,1.7124198325,2.39460718041667,1.74080155,2.41840300791667,2.43637279666667,2.43643859458333,2.44656350583333,3.13628321083334,3.15258865,0.50525,0.5335,3.15243365875,1.24787679458333,1.29899678375,0.619166666666667,24.0833333333333,1.96222222222222,0.828179381525783
SX2879064A_2_house,21.6923333333333,0.950833333333333,0.742666666666667,0.666333333333333,0.629333333333334,0.629333333333334,0.632833333333333,0.695333333333333,0.811,0.885,0.885,0.885,0.885,0.885,0.883833333333333,0.865333333333333,0.8665,0.887333333333334,0.929,1.0065,1.06433333333333,1.1095,1.24833333333333,1.38933333333333,1.25966666666667,21.9277777777778,2.57388888888889,0.552586310357243
SX3197637C_1_house,26.15172685625,1.28133333333333,0.971666666666667,0.752833333333333,0.670666666666667,0.630333333333333,0.629333333333334,0.629333333333334,0.686833333333334,2.68603686,1.50396181583333,2.84072818041667,0.885,0.885,0.885,0.885,0.865833333333333,0.865333333333333,0.8845,0.923333333333333,1.001,1.0605,1.10033333333333,1.2355,1.39233333333333,23.6944444444444,2.72,0.728567428091371
