270	LMP	0.01406538
300	LMP	0.017223692
600	LMP	0.016825187
900	LMP	0.016870146
1200	LMP	0.017145498
1500	LMP	0.017590164
1800	LMP	0.017231841
2100	LMP	0.017510804
2400	LMP	0.01738753
2700	LMP	0.017628771
3000	LMP	0.018387165
3300	LMP	0.017542922
3600	LMP	0.016768559
3900	LMP	0.017349867
4200	LMP	0.018037303
4500	LMP	0.017465682
4800	LMP	0.01763024
5100	LMP	0.017343109
5400	LMP	0.017759619
5700	LMP	0.018121152
6000	LMP	0.018131546
6300	LMP	0.018679976
6600	LMP	0.018071878
6900	LMP	0.017811939
7200	LMP	0.017730937
7500	LMP	0.018074671
7800	LMP	0.018781809
8100	LMP	0.018145854
8400	LMP	0.017775299
8700	LMP	0.017950948
9000	LMP	0.017875817
9300	LMP	0.018756109
9600	LMP	0.018005476
9900	LMP	0.017920825
10200	LMP	0.018129989
10500	LMP	0.018468582
10800	LMP	0.018501426
11100	LMP	0.018145336
11400	LMP	0.018384943
11700	LMP	0.018228737
12000	LMP	0.01832757
12300	LMP	0.018691491
12600	LMP	0.01892561
12900	LMP	0.019178674
13200	LMP	0.019364593
13500	LMP	0.019675662
13800	LMP	0.019095676
14100	LMP	0.018606869
14400	LMP	0.017879605
14700	LMP	0.017992667
15000	LMP	0.018254445
15300	LMP	0.018493459
15600	LMP	0.017996772
15900	LMP	0.018016389
16200	LMP	0.01765526
16500	LMP	0.017878793
16800	LMP	0.01820491
17100	LMP	0.018643315
17400	LMP	0.018890249
17700	LMP	0.019239826
18000	LMP	0.019301546
18300	LMP	0.019412104
18600	LMP	0.019319524
18900	LMP	0.020334634
19200	LMP	0.020201993
19500	LMP	0.020650522
19800	LMP	0.020719342
20100	LMP	0.020586585
20400	LMP	0.020706763
20700	LMP	0.020669144
21000	LMP	0.020711062
21300	LMP	0.020818873
21600	LMP	0.020966877
21900	LMP	0.016978896
22200	LMP	0.016176721
22500	LMP	0.017450599
22800	LMP	0.01710207
23100	LMP	0.016904115
23400	LMP	0.017060856
23700	LMP	0.017506948
24000	LMP	0.017573405
24300	LMP	0.017969316
24600	LMP	0.017450074
24900	LMP	0.01764483
25200	LMP	0.017962219
25500	LMP	0.017097381
25800	LMP	0.017294461
26100	LMP	0.019427575
26400	LMP	0.019690222
26700	LMP	0.020033804
27000	LMP	0.020039575
27300	LMP	0.019840792
27600	LMP	0.020182451
27900	LMP	0.020253909
28200	LMP	0.020483552
28500	LMP	0.020582603
28800	LMP	0.02073185
29100	LMP	0.020807296
29400	LMP	0.021002372
29700	LMP	0.02105321
30000	LMP	0.021272914
30300	LMP	0.021333331
30600	LMP	0.020963918
30900	LMP	0.021506324
31200	LMP	0.021637883
31500	LMP	0.021818516
31800	LMP	0.021885615
32100	LMP	0.022298808
32400	LMP	0.022686209
32700	LMP	0.021578303
33000	LMP	0.021335755
33300	LMP	0.022141569
33600	LMP	0.021803678
33900	LMP	0.021790853
34200	LMP	0.021813517
34500	LMP	0.021844316
34800	LMP	0.021789611
35100	LMP	0.021833195
35400	LMP	0.021650602
35700	LMP	0.021787326
36000	LMP	0.021866399
36300	LMP	0.021880867
36600	LMP	0.022713913
36900	LMP	0.022024942
37200	LMP	0.022762718
37500	LMP	0.022554851
37800	LMP	0.023222606
38100	LMP	0.023234386
38400	LMP	0.023573933
38700	LMP	0.02408168
39000	LMP	0.024162772
39300	LMP	0.024287469
39600	LMP	0.025108184
39900	LMP	0.025676612
40200	LMP	0.0253942
40500	LMP	0.026065703
40800	LMP	0.025715259
41100	LMP	0.02682599
41400	LMP	0.02686774
41700	LMP	0.027820369
42000	LMP	0.027538812
42300	LMP	0.027936326
42600	LMP	0.029042391
42900	LMP	0.027665099
43200	LMP	0.02919791
43500	LMP	0.028684112
43800	LMP	0.028773826
44100	LMP	0.029373206
44400	LMP	0.028229399
44700	LMP	0.028654974
45000	LMP	0.028827586
45300	LMP	0.028511449
45600	LMP	0.028377844
45900	LMP	0.029429143
46200	LMP	0.029698973
46500	LMP	0.029337989
46800	LMP	0.029079773
47100	LMP	0.030253305
47400	LMP	0.030035507
47700	LMP	0.030735579
48000	LMP	0.030734207
48300	LMP	0.030829432
48600	LMP	0.03120907
48900	LMP	0.030517079
49200	LMP	0.031588156
49500	LMP	0.031374778
49800	LMP	0.031803403
50100	LMP	0.033119615
50400	LMP	0.032658063
50700	LMP	0.032282821
51000	LMP	0.034091595
51300	LMP	0.031881907
51600	LMP	0.033858112
51900	LMP	0.032107676
52200	LMP	0.034432358
52500	LMP	0.03368877
52800	LMP	0.033720258
53100	LMP	0.033230417
53400	LMP	0.033939651
53700	LMP	0.03375048
54000	LMP	0.033235495
54300	LMP	0.034812008
54600	LMP	0.034317626
54900	LMP	0.033183501
55200	LMP	0.035003202
55500	LMP	0.034199548
55800	LMP	0.032769854
56100	LMP	0.033828652
56400	LMP	0.033432812
56700	LMP	0.03376901
57000	LMP	0.032803754
57300	LMP	0.035088803
57600	LMP	0.032329089
57900	LMP	0.034423137
58200	LMP	0.033663911
58500	LMP	0.033576997
58800	LMP	0.032757071
59100	LMP	0.033708536
59400	LMP	0.032148761
59700	LMP	0.03297977
60000	LMP	0.032860252
60300	LMP	0.033326895
60600	LMP	0.03310382
60900	LMP	0.033336129
61200	LMP	0.032639818
61500	LMP	0.034580149
61800	LMP	0.034040387
62100	LMP	0.031017171
62400	LMP	0.03189223
62700	LMP	0.031450359
63000	LMP	0.03136263
63300	LMP	0.032745357
63600	LMP	0.031041529
63900	LMP	0.031387454
64200	LMP	0.030269158
64500	LMP	0.030982032
64800	LMP	0.029747443
65100	LMP	0.034125734
65400	LMP	0.033003248
65700	LMP	0.033307157
66000	LMP	0.032622801
66300	LMP	0.033252836
66600	LMP	0.032158106
66900	LMP	0.032143616
67200	LMP	0.032716344
67500	LMP	0.031963903
67800	LMP	0.031886818
68100	LMP	0.031406181
68400	LMP	0.031335986
68700	LMP	0.033031796
69000	LMP	0.032677264
69300	LMP	0.031083895
69600	LMP	0.031041024
69900	LMP	0.03086662
70200	LMP	0.030111954
70500	LMP	0.029979746
70800	LMP	0.030349886
71100	LMP	0.030633179
71400	LMP	0.029763563
71700	LMP	0.029406466
72000	LMP	0.029057137
72300	LMP	0.029455977
72600	LMP	0.028896222
72900	LMP	0.0274584
73200	LMP	0.026585763
73500	LMP	0.027245008
73800	LMP	0.027638489
74100	LMP	0.02725397
74400	LMP	0.027128818
74700	LMP	0.026937684
75000	LMP	0.026682037
75300	LMP	0.026077424
75600	LMP	0.025971404
75900	LMP	0.025746717
76200	LMP	0.026607111
76500	LMP	0.026355839
76800	LMP	0.026389471
77100	LMP	0.02630139
77400	LMP	0.025575428
77700	LMP	0.025313413
78000	LMP	0.026245509
78300	LMP	0.025836078
78600	LMP	0.025242975
78900	LMP	0.025150451
79200	LMP	0.025055546
79500	LMP	0.024391375
79800	LMP	0.024600511
80100	LMP	0.024683247
80400	LMP	0.024657276
80700	LMP	0.023602175
81000	LMP	0.023591257
81300	LMP	0.023229262
81600	LMP	0.022590963
81900	LMP	0.023008204
82200	LMP	0.022667683
82500	LMP	0.023252011
82800	LMP	0.022807288
83100	LMP	0.024555384
83400	LMP	0.0246935
83700	LMP	0.024238702
84000	LMP	0.022884425
84300	LMP	0.023001364
84600	LMP	0.022321006
84900	LMP	0.022366107
85200	LMP	0.021833778
85500	LMP	0.022205487
